date,category,title,content,reaction
2023-08-01 01:15:00,세계,"니제르 쿠데타 군부 ""프랑스, 군사개입 공모"" 비난(종합)","전임 대통령 아들 포함 각료 4명·여당 대표 체포 중재 나선 차드 수반, '억류중' 바줌 대통령과 찍은 사진 공개  유현민  니제르에서 쿠데타를 일으킨 군부 세력이 31일(현지시간) 프랑스가 군사적 개입을 공모하고 있다고 비난하고 나섰다. 니제르 군부 대변인인 아마두 아브드라만 공군 대령은 이날 국영 TV에서 ""프랑스가 모하메드 바줌 대통령의 석방을 위해 일부 니제르인들과 군사적인 개입을 공모하고 있다""고 밝혔다. 그러면서 ""대통령궁과 니제르 군부 수뇌부가 공격 대상""이라고 덧붙였다고 알자지라 방송이 전했다. 군부에 축출된 니제르 정부가 바줌 대통령의 석방을 위해 프랑스에 군사 개입을 승인했다는 주장도 제기됐다. 로이터 통신에 따르면 아브드라만 대령은 국영 TV에서 이같이 밝히고 하수미 마수두 외무장관이 관련 문서에 서명했다고 전했다. 마수두 장관은 앞서 쿠데타 발발 직후 지금은 'X'로 이름을 바꾼 트위터 계정에서 ""행정부의 임시 수반으로서 모든 민주·애국 시민들에게 촉구한다""며 ""우리 조국에 위험을 가져오는 이 모험을 막아달라""고 밝힌 바 있다. 이런 주장에 대해 프랑스 외교부는 시인도 부인도 하지 않으면서, 바줌 대통령만을 니제르의 유일한 합법적인 정부로 인정하며 자국 시민과 이익을 보호하는 데 주력하고 있다는 입장을 밝혔다고 로이터 통신은 전했다. 군부가 정부 각료와 바줌 대통령 소속 집권 여당의 고위 인사를 체포했다는 소식도 전해졌다. 여당인 민주사회주의당(PNDS)은 이날 성명에서 마하마두 이수푸 전 대통령의 아들인 마하마네 사니 마하마두 석유부 장관을 비롯한 장관 4명과 푸마코예 가도 대표가 체포됐다고 밝혔다. 아브드라만 대령은 전날 국영 TV에서 모든 정부 각료에게 이날 정오까지 관용 차량을 반납하라며 국가 안보에 반하는 메시지 확산을 막기 위한 소셜미디어(SNS) 사용 금지령을 발표하기도 했다. 니제르 군부는 또 다른 성명에서는 한 서방 국가 대사관의 경비부대가 전날 수도 니아메에서 쿠데타를 지지하는 시위대에 최루탄을 발사했다고 주장했다. 이 과정에서 시위 참가자 6명이 병원에 입원했다고 AFP 통신이 전했다. 이에 대해 프랑스 외교부와 국방부는 이날 공동 배포한 성명에서 외교 공관과 직원의 안전을 보장하는 것은 국제법에 따른 의무라면서도 ""일부 니제르 군 관계자 주장과 달리 치명적인 수단을 쓴 적이 없다""고 반박했다. 전날 니아메에서는 쿠데타 군부 세력을 지지하는 시위대 수천 명이 러시아 국기를 흔들면서 '러시아 만세', '푸틴 만세'라고 외치며 가두 행진을 벌였다. 시위 도중 현지 주재 프랑스 대사관이 공격받아 출입문에 불이 붙기도 했고, 일부 시위대는 돌을 던지며 식민 지배를 했던 프랑스를 비난하는 구호를 외쳤다. 에마뉘엘 마크롱 프랑스 대통령은 이에 프랑스 국민과 군대, 외교관이 니제르에서 공격받으면 즉각적인 조치를 하겠다고 경고했다. 니제르 군부는 지난 29일에도 서아프리카 지역 15개국의 모임인 서아프리카경제공동체(ECOWAS)가 자국에 대한 군대 동원을 승인하려 한다며 반발했다. 군부는 ""우리는 ECOWAS와 다른 어떤 모험 세력에 맞서 조국을 지키겠다는 결의를 전한다""며 외국 군대 개입 시 유혈사태와 혼란을 초래할 것이라고 밝혔다. ECOWAS는 전날 긴급 정상회의를 열고 니제르 군부에 1주일 안에 헌정 질서를 복구하지 않을 경우 군대 동원을 포함한 보복 조처에 나설 수 있다고 경고했다. 아울러 군부 인사들에 대한 여행 금지와 자산 동결, 중앙은행 제재 등을 결의했다. 이에 따라 이날 서아프리카 지역 채권 시장에서 예정된 300억 세파(CFA) 프랑(약 645억원) 규모의 니제르 국채 발행이 취소됐다고 로이터 통신은 전했다. 한편 동쪽 접경국 차드의 정부 수반인 마하마트 이드리스 데비 차드 과도군사위원회 의장이 전날 니아메에서 군부와 바줌 대통령 양측을 만나며 중재에 나섰다고 알자지라 방송과 로이터 통신이 전했다. 데비 의장은 이날 자신의 페이스북에 억류 중인 바줌 대통령, 쿠데타를 주도한 압두라흐마네 티아니 대통령 경호실장과 각각 찍은 사진을 공개하며 ""평화적인 해결책을 찾기 위해 노력하고 있다""고 밝혔다. 지난 26일 군부에 억류된 이후 처음으로 공개된 사진에서 바줌 대통령은 얼굴에 미소를 짓고 있는 모습으로 특별히 다친 곳은 없어 보였다. 데비 의장은 추후 ECOWAS 의장인 볼라 티누부 나이지리아 대통령에게 양측 면담 결과 등을 설명할 예정이라고 방송은 덧붙였다. 니제르에서는 지난 26일 군부 세력이 쿠데타를 감행했고, 티아니 대통령 경호실장은 이어 지난 28일 스스로를 국가 원수로 천명했다. 이후 아프리카연합(AU)은 쿠데타 주도 세력에 15일 이내에 부대로 복귀하고 헌정 질서를 회복할 것을 촉구했고, 유럽연합(EU)은 군부 정권을 인정할 수 없다며 니제르에 대한 재정 지원과 안보 협력 중단 방침을 밝혔다. 세계 최빈국 중 하나인 니제르는 국제사회로부터 매년 20억달러(약 2조5천억원)의 개발 지원을 받고 있다. 미국과 프랑스, 이탈리아, 독일 등은 세계 7대 우라늄 생산국인 니제르에 군사 훈련 및 이슬람 무장세력 소탕 등을 이유로 군대를 파병하고 있다. , ","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': '0'}"
2023-08-01 01:20:00,세계,"Trilateral summit of S. Korea, Japan, U.S. to further strengthen cooperation: Amb. Cho","S Korea-US-Japan Trilateral summit of S. Korea, Japan, U.S. to further strengthen cooperation: Amb. Cho By Byun Duk-kun WASHINGTON, July 31 (Yonhap) -- The upcoming three-way summit between the leaders of South Korea, Japan and the United States will highlight strong cooperation between the three countries with a chance to further strengthen their relationships, South Korea's ambassador to the U.S. said Monday. Amb. Cho Hyun-dong also noted that the venue for the proposed summit underscores the emphasis U.S. President Joe Biden places on the trilateral cooperation. The White House earlier announced that President Biden will host his South Korean counterpart, Yoon Suk Yeol, and Japanese Prime Minister Fumio Kishida at Camp David on Aug. 18. ""It will be first summit meeting to be held at Camp David since President Joe Biden took office,"" Cho said while meeting with reporters in Washington. ""This shows how much President Biden thinks of his relationship with our president, U.S.-South Korea relations and trilateral relations between South Korea, the U.S. and Japan,"" the South Korean diplomat added. Yoon and Kishida will be the first foreign leaders to visit the U.S. presidential retreat since 2015, the White House said earlier. Cho underscored that the upcoming summit will also be the first ""stand alone"" trilateral summit, as the three leaders had only met on the margins of other international or regional gatherings in the past. The South Korean ambassador explained that Seoul has been playing a leading role in improving trilateral relations. ""We were able to upgrade South Korea-U.S.-Japan cooperation to the next level due to our efforts,"" he said. ""We plan to do our best to make sure the first standalone South Korea-U.S.-Japan summit meeting will be held without any problem."" The ambassador also hailed the launch of the Nuclear Consultative Group (NCG), which held its inaugural meeting in Seoul on July 18. ""South Korea and the U.S. have been working to implement the Washington Declaration and as an important outcome of such efforts, the NCG was launched,"" he said. ""The countries established the structural and procedural foundation for their first permanent consultative body on nuclear-related issues and discussed key issues such as consultation process in case of a crisis,"" added Cho.  (END)","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': '0'}"
2023-08-01 01:26:00,정치,"필리핀 간 EU 수장, 中겨냥 작심발언…""불법 무력사용 용인불가""(종합)","신냉전 전 속 美 이어 EU도 필리핀과 관계 개선 모색…FTA 협상 재개키로  정빛나 특파원  필리핀을 찾은 우르줄라 폰데어라이엔 유럽연합(EU) 집행위원장이 31일(현지시간) 중국을 겨냥한 작심 발언을 쏟아냈다. 미중간 신냉전 기류 속에 미국에 이어 EU도 필리핀과의 안보 협력 강화를 꾀하며 관계 개선에 나선 것으로 풀이된다. 폰데어라이엔 EU 집행위원은 이날 필리핀에서 페르디난드 마르코스 대통령과 회동 뒤 공동 기자회견에서 ""불법적인 무력 사용은 우크라이나에서도, 인도태평양 역내에서도 용인될 수 없다""고 밝혔다고 EU는 보도자료를 통해 전했다. 그는 ""유럽과 인도태평양의 안보는 서로 분리될 수 없다""면서 ""이것이 우리가 인도태평양 역내의 긴장 고조 상황에 우려를 표명하는 이유""라고 강조했다. 폰데어라이엔 위원장은 필리핀과 중국의 남중국해 영유권 문제에 관한 2016년 국제 상설중재재판소(PCA) 판결을 지지한다고 재확인했다. 당시 필리핀은 남중국해의 90%가 자국 해역이라고 주장하는 중국을 제소했으며, 재판소는 중국의 이런 입장이 유엔 해양법 협약에 위배된다고 판결한 바 있다. 그는 같은 날 마닐라 경제포럼에서는 ""남중국해, 동중국해, 대만해협에서 중국의 무력시위는 필리핀과 역내 우리의 파트너 국가들에 직접적인 영향을 끼친다""고 지적했다. 필리핀과는 안보, 무역 등 다방면 협력 강화 의지를 피력했다. 폰데어라이엔 집행위원장은 ""우리가 (지리적으로) 누가 이웃 국가가 될지는 선택할 수 없지만, 누구와 일을 하고, 어떤 조건으로 할지는 직접 정할 수 있다""고 주장했다. 특히 필리핀이 니켈의 90%를 중국에 수출한다는 점을 언급하며 ""이것은 바뀔 수 있다""고 강조했다. 그는 2017년 이후 교착 상태인 EU-필리핀과 자유무역협정(FTA) 협상도 재개할 방침이라고 이날 공식화했다. 폰데어라이엔 집행위원장의 이번 방문은 EU와 필리핀 간 외교, 무역, 안보 등 전반적인 관계를 강화하기 위한 것으로, 마르코스 대통령의 초청으로 이뤄졌다고 양측 정부 관계자들은 밝혔다. EU 입장에서는 그간 필리핀의 인권 탄압을 문제 삼으며 악화한 관계를 개선하려는 신호탄으로 해석된다. 마르코스 대통령의 전임자인 로드리고 두테르테 전 대통령(2016~2022) 재임 기간 필리핀은 '마약과의 전쟁'으로 불리는 무리한 유혈 소탕전을 벌이면서 서방으로부터 인권 탄압이라는 비판을 받은 바 있다. 서방이 최근 인도태평양 역내에서 중국 견제를 위해 필리핀과 관계를 '전략적'으로 활용하려는 행보의 연장선으로도 풀이된다. 남중국해 영유권을 둘러싸고 중국과 껄끄러운 관계인 필리핀은 최근 미국과 협력을 강화하고 있다. 지난 2월 군사기지 4곳에 대한 사용권을 미국에 추가로 제공하고 지난 4월에는 미국과 합동 군사훈련도 했다. 지난달에는 남중국해에서 중국의 위협을 견제하기 위해 미국, 일본, 필리핀이 첫 해상 훈련을 펼쳤다. 이에 맞서 시진핑 중국 국가주석은 지난 17일 두테르테 전 대통령과 회담하는 등 필리핀 현 정부의 친미 행보를 경계하고 있다. ","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': 5, '분석탁월': 1, '후속강추': '0'}"
2023-08-01 02:10:00,세계,"머스크 엑스, SNS연구단체에 소송 위협…""광고주 몰아내려 음모""","엑스 ""CCDH, 우리 경쟁사서 자금지원 받아""…CCDH ""비판에 재갈 물리려는 것""   '엑스'(X)로 브랜드와 로고를 바꾼 옛 트위터가 광고 수입 급감의 책임을 소셜미디어(SNS) 연구 단체로 돌리며 소송을 위협하고 나섰다. 31일(현지시간) 뉴욕타임스(NYT) 등 미국 언론에 따르면 엑스는 최근 영국의 비영리단체인 '디지털 증오 대응센터'(Center for Countering Digital Hate·CCDH)에 소송을 제기하겠다는 서한을 보냈다. CCDH는 SNS상의 증오·혐오 발언과 거짓 정보 등을 연구하는 단체다. 엑스는 서한에서 ""CCDH가 우리에 대해 선동적이고, 터무니없고, 허위 또는 오해를 불러일으키는 주장을 했다""며 ""회사와 소유주를 비방함으로써 광고주들을 몰아내려는 음모를 꾸몄다""고 주장했다. 이어 ""CCDH가 우리 경쟁사나 외국 정부로부터 은밀한 의제를 위해 자금을 지원받았다""며 소송을 제기하겠다고 위협했다. 엑스의 위협은 지난 6월 CCDH가 일론 머스크 테슬라 최고경영자(CEO) 인수 이후 이 SNS에서 혐오 발언이 확산했다는 보고서를 내놓은 데 따른 것이다. 이 단체는 보고서에서 엑스의 유료 계정인 블루 계정 100개에 대한 조사를 토대로 ""엑스는 혐오 글의 99%를 방치했다""며 ""이 SNS의 알고리즘이 오히려 '악성 트윗'을 강화하고 있는 것은 아닌지 의심이 든다고 밝혔다. CCDH는 또 다른 연구에서도 엑스가 반유대인 혐오 발언의 89%, 반무슬림 혐오 발언의 97%에 대해 아무런 조처를 하지 못했다고 주장했다. 엑스의 소송 위협은 머스크 인수 이후 엑스의 광고 수입이 크게 떨어지고 있는 데 따른 것이라는 분석도 제기된다. 머스크는 지난 15일 구체적인 비교 시점은 밝히지 않고 ""광고 수입이 50% 떨어졌으며 이에 더해 심한 채무 부담으로 현금 흐름이 여전히 마이너스 상태""라고 밝힌 바 있다. 엑스의 소송 위협에 대해 CCDH 최고경영자(CEO) 임란 아메드는 ""정직한 비판과 독립적인 연구에 재갈을 물리려 한다""며 비판했다. ","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': '0'}"
2023-08-01 02:11:00,세계,"러 가스차단 겪은 유럽, '우라늄대국' 니제르 쿠데타에 전전긍긍","EU 우라늄 수입 20% 차지…원전 의존도 높은 프랑스도 '벌벌' ""니제르 사태 악화하면 러시아산 우라늄 제재 어려워질 수도""   지난해 우크라이나 전쟁 여파로 초유의 에너지 위기를 겪은 유럽이 서아프리카 니제르에서 발생한 쿠데타 사태가 미칠 '나비효과'에 노심초사하고 있다. 세계 최대 우라늄 생산국 중 하나인 니제르의 정국 혼란이 이어질 경우 원자재 공급망이 취약한 EU에 또다시 영향을 줄 가능성이 있다는 분석이다. 31일(현지시간) 정치전문매체 폴리티코에 따르면 전체 전력 생산의 70% 이상을 원자력 발전에 의존하는 프랑스는 원전 연료인 우라늄의 15%를 니제르에서 수입한다. 유럽연합(EU) 전역에서 수입하는 우라늄의 20%가량도 니제르산이다. 특히 2021년에는 니제르가 EU의 최대 우라늄 공급국가로 집계된 바 있다. 당시 2, 3위는 각각 카자흐스탄과 러시아였다. 니제르 쿠데타 사태가 장기적으로 유럽의 우라늄 확보에 차질을 야기할 수 있다는 관측이 나오는 것도 이런 배경에서다. 니제르발 우라늄 공급 불안 사태가 가시화할 경우 향후 EU의 대(對)러시아 추가 제재 구상에도 타격을 줄 가능성이 제기된다. EU는 지난해 우크라이나전 발발 이후 대러 제재 패키지를 여러 차례 채택했지만 현재까지 러시아산 우라늄 및 원자력 발전 관련 품목은 포함하지 않았다. 그러나 EU는 단계적으로 러시아산 의존에서 완전히 탈피하는 것을 목표로 하고 있기에, 러시아산 우라늄 수입 금지 등은 추가 제재안이 논의될 때마다 단골 소재로 거론됐다. 이미 작년 러시아가 유럽행 천연가스 공급을 사실상 중단하다시피 하면서 직격탄을 맞은 EU로선, 향후 대러 제재 논의 시 니제르 쿠데타 사태 추이를 고려해야 하는 처지가 된 셈이다. 유럽 싱크탱크인 자크 들로르 연구소의 푹빈 응우옌 연구원도 ""니제르 상황이 악화한다면 단기적으로 러시아산 우라늄에 대한 제재 채택을 더 복잡하게 만들 것""이라고 전망했다. 서방 국가 중에서도 프랑스가 유독 이번 니제르 쿠데타에 더욱 민감하게 반응하는 배경에도 원전 필수 연료인 우라늄 공급망 차질에 대한 불안감이 깔려 있는 것으로 보인다. 다만 프랑스는 당장은 즉각적 영향이 없다는 입장이다. 익명을 요구한 프랑스 에너지부 당국자는 ""프랑스는 원전 (우라늄) 공급 안보를 보장하기 위해 어느 한 부지나 회사, 특정 국가에 의존하지 않는다""면서 ""니제르에서의 사태가 프랑스의 천연 우라늄 공급망 안전에 미치는 위험은 없다""고 주장했다. 프랑스 국영 원전기업인 오라노사(社) 대변인은 ""니제르에서 현재 계속 활동을 하고 있으며 상황을 주시 중""이라며 ""우리의 우선순위는 니제르 내에 있는 직원들의 안전 유지""라고 말했다고 폴리티코는 전했다. ","{'쏠쏠정보': 3, '흥미진진': '0', '공감백배': 3, '분석탁월': 2, '후속강추': 2}"
2023-08-01 02:14:00,세계,"이슬람국가, 54명 희생된 파키스탄 폭탄테러 배후 자처","  극단주의 무장세력 이슬람국가(IS)가 54명의 희생자를 낸 파키스탄 테러의 배후를 자처했다. IS는 31일(현지시간) 자체 선전매체인 아마크에 발표한 성명에서 ""이슬람국가 자살 공격자가 파키스탄 카르에서 폭탄 조끼를 터뜨렸다""고 주장했다. 앞서 파키스탄 서북부 카르카이버·파크쿤트와주(州)에서는 전날 이슬람 강경파 정치지도자들이 모인 집회를 겨냥한 자살 폭탄 공격이 있었다. 파키스탄 경찰은 이 공격으로 지금까지 54명이 사망하고 약 200명이 부상했다고 집계했다. ","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': '0'}"
2023-08-01 02:18:00,세계,"'인터폴 수배' 우루과이 마약사범, 버젓이 지역 축구선수로 뛰어","급습 직전 볼리비아 자택서 도주…경찰 2천여명 동원했으나 검거 실패   각종 위조 여권·서류와 조력자들의 도움으로 국제형사경찰기구(인터폴) 수사망을 따돌리던 우루과이 출신 마약 밀매범이 볼리비아 자택에 대한 경찰의 대대적 급습 전 도주해 자취를 감췄다. 그는 인터폴 수배에도 지역 리그에서 축구선수로 활동하는 등 '대범한 모습'을 보인 것으로 나타났다. 31일(현지시간) 엘데베르(볼리비아)와 엘우니베르소(우루과이) 등 현지 일간지에 따르면 전날 볼리비아 경찰은 산타크루스 한 마을에서 인터폴 적색수배령이 내려진 세바스티안 마르세트(32) 체포 작전을 계획했다. 그러나 경찰이 대대적인 포위망을 펼치기 전 미리 현장에 배치돼 무인비행장치(드론)로 주변을 살피던 경찰관 2명이 마르세트 사설 경비원에게 발각됐다. 중무장한 사실 경비원들은 경찰관을 억류해 마구 때린 뒤 풀어줬다고 현지 매체는 전했다. 뒤늦게 경찰관들이 마르세트 자택으로 출동했으나, 마르세트와 그 가족은 이미 자취를 감춘 상태였다. 카를로스 에두아르도 델 카스티요 볼리비아 장관은 기자회견에서 ""우리 지역과 전 세계에 큰 피해를 주는 마약 밀매범을 잡기 위해 일련의 작전이 수행됐다""며 ""경찰 2천250여명과 144대의 차량을 동원해, (마르세트를 제외한) 12명을 체포했다""고 말했다. 미주와 유럽 지역에 코카인을 대량으로 밀매하고 유통한 혐의를 받는 마르세트는 미국, 브라질, 우루과이, 파라과이 등지에서 수배 대상에 올라 있다. 위조한 여권 등을 이용해 전 세계를 돌아다닌 것으로 알려진 그는 2년 전 아랍에미리트(UAE)에서 파라과이 위조 여권을 소지하고 있다가 당국에 적발돼 수감된 적이 있다. 그러나 그는 '위조 여권을 불법적으로 사용했다는 조사 결과가 없다'는 이유 등으로 풀려났다. 우루과이로 돌아온 마르세트는 이후 브라질, 파라과이 국경과 가까운 볼리비아 산타크루스에 살며 축구협회에서 주관하는 리그 내 축구팀에서 선수로 뛰기도 한 것으로 드러났다. 엘우니베르소는 인터폴 수배 중임에도 그가 버젓이 축구장을 누비는 모습이 담긴 동영상이 유튜브에서도 확인된다고 보도했다. 이 매체는 ""최근 펼쳐진 리그 경기에서 최소 3차례 출전한 게 확인된다""며 일부 경기에서는 선발로 나와, 경기 시작 전 선수들과 사진을 찍기도 했다고 전했다. 앞서 구스타보 페트로 콜롬비아 대통령은 지난해 5월 콜롬비아의 한 리조트에서 살해된 파라과이 검사 마르셀로 페치 살해 사건 배후에 마르세트가 있다는 내용의 소셜미디어 글을 게시한 바 있다. 마약 카르텔에 대한 엄정한 수사로 잘 알려졌던 페치 검사는 브라질 축구선수 호나우지뉴의 파라과이 위조여권 소지·행사 사건을 직접 다뤄 유명해진 인물이었다. ","{'쏠쏠정보': 2, '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': '0'}"
2023-08-01 02:22:00,세계,"정부 ""北 핵개발 야망, 비확산 최우선 이슈…즉시 중단해야""","함상욱 주오스트리아 대사, NPT 평가 준비위서 국제사회에 '단호한 목소리' 요청  안희 특파원 = 핵확산금지조약(NPT) 회원국들이 모인 자리에서 우리 정부가 최근 잇따라 탄도미사일을 발사하고 대규모 무력시위를 벌인 북한을 향해 ""모든 종류의 도발을 즉시 중단하라""고 촉구했다. 함상욱 주오스트리아 대사는 31일(현지시간) 오스트리아 빈에서 열린 제11차 NPT 평가회의 1차 준비위원회에 참석해 이같이 말하고 북한의 완전한 비핵화를 향한 우리 정부의 '담대한 구상' 정책에 화답할 것을 요구했다. 이날 함 대사는 북한이 NPT 체제를 악용하고 공개적으로 핵무기를 개발한 유일한 국가라고 지적했다. 그러면서 북한이 유엔 안전보장이사회의 결의를 다수 위반하고 전례 없는 수준의 도발을 이어가는 점을 언급하면서 ""핵·미사일 능력을 개발하려는 북한의 지속적인 야망은 최우선 비확산 이슈 가운데 하나""라고 강조했다. 함 대사는 ""북한의 각종 도발은 국제사회의 평화와 안보에 직접적인 위협이 될 뿐 아니라 NPT를 비롯한 국제 비확산 체제의 신뢰도를 심각하게 훼손하는 것""이라면서 국제사회가 통일되고 단호한 목소리로 북한이 올바른 길을 선택할 수 있도록 해 줄 것을 요청했다. 1968년 유엔에서 채택된 NPT는 핵무기 확산 억제를 위한 국제사회의 약속이다. 조약에 가입한 회원국들은 통상 5년마다 평가회의를 열어 이행 상황 전반을 점검한다. 핵군축과 핵비확산, 원자력의 평화적 이용을 3대 논의 축으로 삼는다. NPT 회원국은 1993년 스스로 탈퇴를 선언해 자격 유지 여부를 놓고 논란이 여전한 북한을 포함해 191개국이다. 이날 1차 준비위원회는 2026년 예정된 11차 평가회의를 준비하기 위한 첫 회의다. 당초 2020년 개최 예정이던 10차 회의는 코로나19 대유행으로 인해 여러 차례 연기된 끝에 작년 8월 뉴욕에서 열렸다. ","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': '0'}"
2023-08-01 02:27:00,세계,"영국, 러 야권 인사 항소 기각 관련 판사 등 6명 제재","  영국은 31일(현지시간) 러시아 야권 정치인 블라디미르 카라-무르자가 제기한 항소가 기각됨에 따라 재판에 관여한 판사와 검사 등 6명을 제재했다고 밝혔다. 러시아-영국 이중 국적자인 카라-무르자는 우크라이나 전쟁 반대 입장으로 인해 박해받고 있으며, 반역죄와 러시아 군대 관련 가짜 정보 유포 혐의로 4월에 25년 형을 선고받았다고 영국 외무부가 전했다. 리시 수낵 영국 총리는 엑스(X·옛 트위터)에 ""절망적이고 근거가 없는 일""이라며 ""즉시 석방돼야 한다""고 말했다. 제임스 클레벌리 외무부 장관은 항소 거부는 러시아 정권이 인권 및 표현의 자유를 완전히 무시한다는 점을 강조한다고 말했다. 외무부는 영국 대사관 관계자들이 모스크바에서 열린 카라-무르자의 공판에 계속 참석했으며, 앞으로도 러시아 외무부와 대사관에 그의 사례에 관해 계속 문제를 제기할 것이라고 말했다. ","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': 1, '분석탁월': '0', '후속강추': '0'}"
2023-08-01 02:59:00,세계,"伊베네치아, 위험에 처한 세계유산 목록 등재 권고","  가뭄과 홍수, 과잉 관광 등에 시달려온 이탈리아 북부의 수상 도시 베네치아를 위험에 처한 세계유산 목록에 올려야 한다는 권고가 나왔다. 유네스코는 31일(현지시간) 118개의 작은 섬 위에 세워진 베네치아와 석호(潟湖)를 이탈리아 당국이 보호해야 한다며 이같이 등재를 권고했다고 AFP 통신이 전했다. 유네스코는 ""지속적인 개발, 기후변화의 영향, 대규모 관광을 포함한 인간의 개입으로 베네치아의 탁월한 보편적 가치에 돌이킬 수 없는 변화를 초래할 위협""이 있다고 설명했다. 그러면서 ""오랜 기간 이어진 이 문제 중 일부는 베네치아의 고유한 특성과 속성을 이미 악화시켰다""며 특히 고층 건물 개발이 시각적으로 부정적인 영향을 미칠 것이라고 경고했다. 이어 ""인간이 유발한 변화와 자연이 일으킨 변화가 구조물과 도시 지역에 복합적인 영향을 미치고 있다""면서 이를 해결하려는 이탈리아 당국의 노력에 별다른 진전이 없다고 지적했다. 유네스코는 이미 등재된 세계유산이 훼손될 상황에 부닥쳐있으면 이를 바로 잡을 수 있도록 위험에 처한 유산 목록에 올려 국제 사회에 알린다. 여기에 이름이 올라가면 세계유산센터가 유산을 보호하고 가치를 복원하기 위한 프로그램을 개발해 매년 상태를 검토한다. 이런 절차를 밟았는데도 세계유산으로 올릴만한 주요 가치를 상실했다는 판단을 받으면 세계유산 지위를 박탈당할 수 있다. 이번 권고문의 채택 여부는 9월 10∼25일 사우디아라비아 리야드에서 열리는 제45차 세계유산위원회에서 결정된다. 베네치아가 위험에 처했다는 유사한 전문가 권고는 2년 전에도 나왔으나 세계유산위원회에서 거부했다고 dpa 통신이 전했다. ","{'쏠쏠정보': 1, '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': '0'}"
