date,category,title,content,reaction
2023-08-18 01:07:00,세계,伊서 '아버지·가족친구 살해' 남성 숲속 도주…이틀째 수색,"네덜란드 국적의 정신질환자…아버지와 말다툼 끝에 범행   이탈리아에서 21세 네덜란드인 남성이 아버지와 가족 친구를 흉기로 살해하고 숲속으로 도주해 경찰이 이틀째 수색 작업을 벌이고 있다. 17일(현지시간) 일간지 '라 레푸블리카'에 따르면 이 남성은 이탈리아 서북부 피에몬테주 쿠네오현의 몬탈로 몬도비 마을에서 아버지(65)와 휴가를 보내던 중 범행을 저질렀다. 경찰은 이 남성이 전날 오후 말다툼 끝에 아버지를 흉기로 찌른 뒤 이를 막으려던 가족 친구(60)에게도 흉기를 휘둘렀다고 전했다. 아버지는 현장에서 숨졌고, 가족 친구는 병원으로 이송 도중 사망했다. 부자는 네덜란드 의사인 가족 친구 소유의 주택에서 자주 휴가를 보낸 것으로 알려졌다. 또 다른 일간지 '라스탐파'는 해당 남성이 정신질환을 앓는 것으로 확인됐다고 보도했다. 이 남성은 범행 후 흉기를 버리고 숲속으로 도주했다. 경찰은 전날에 이어 이날도 해가 뜨자마자 수색 작업을 이어가고 있다. 현장에는 수색견과 헬리콥터가 배치됐다. 경찰은 용의자가 금발에 키는 175㎝이고 회색 티셔츠와 반바지 차림이라고 밝혔다. 지역 당국은 주민들에게 집에 머물 것을 당부했다. 또한 만약 용의자를 발견하더라도 접근하지 말고 곧바로 112에 신고하라고 공지했다. ","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': 1}"
2023-08-18 01:13:00,세계,"스웨덴, '쿠란 소각' 보복 우려 테러등급 격상…사실상 13년만","현행 3단계서 4단계로…""이슬람 무장단체, 지지자들에 스웨덴 공격 독려""   스웨덴이 자국 내 '쿠란 소각 시위'에 따른 이슬람 극단 세력의 보복 우려에 테러위험등급을 한 단계 격상했다. 스웨덴 보안청(SAPO)은 17일(현지시간) 총 5단계인 테러위험등급을 현행 3단계에서 4단계로 격상했다고 로이터, AFP 통신 등이 전했다. 스웨덴의 테러위험등급은 2015년에만 일정 기간 한시적으로 4단계로 설정된 것을 제외하면 2010년 이후 최근까지 계속 3단계로 유지됐다고 현지 매체들은 짚었다. 사실상 13년 만에 위험 등급을 격상한 셈이다. 이번 결정은 스웨덴 내에서 잇달아 벌어진 이슬람 경전인 쿠란 소각 시위를 명분 삼아 이슬람 극단주의자들이 스웨덴을 대상으로 한 보복성 공격 등 위협을 가할 수 있다는 우려에 따른 것이다. 샤를로트 판에센 보안청장은 기자회견에서 ""이번 결정은 어느 특정 사건에 따른 것은 아니지만, 우리는 (이슬람 무장단체인) 헤즈볼라, 알샤바브, 알카에다가 지지자들에게 스웨덴을 상대로 한 공격할 것을 독려했다는 사실을 알고 있다""고 설명했다. 울프 크리스테르손 스웨덴 총리는 이날 별도 기자회견에서 최근 스웨덴 및 해외에서 테러 공격 계획이 식별돼 관련자들이 체포됐다고 밝히기도 했다. 크리스테르손 총리는 구체적인 내용은 공개하지 않은 채 ""많은 스웨덴인이 걱정하고 있다는 것을 이해하지만, 우리는 평소처럼 생활해야 한다""고 말했다. 스웨덴 정부는 앞서 지난달에는 각 내각 부처에 대테러 대비 태세 강화를 지시하는 한편 국경통제도 강화하기로 한 바 있다. 미국, 영국 등 일부 국가들도 자국민을 상대로 스웨덴 여행을 자제하라고 당부했다. ","{'쏠쏠정보': '0', '흥미진진': 1, '공감백배': 2, '분석탁월': '0', '후속강추': 1}"
2023-08-18 01:18:00,세계,"스페인 테네리페섬, 폭염 속 덮친 대형 산불…""통제 불능""(종합)","  스페인 카나리아 제도 테네리페섬의 국립공원에서 발생한 산불이 이틀째 확산하고 있다고 AFP, 로이터 통신 등이 17일(현지시간) 전했다. 지난 15일 밤늦게 시작된 산불은 둘레가 30㎞로 늘어나 2천600헥타르(26㎢) 이상을 태우는 바람에 주민 7천600여명이 대피하거나 대기질이 나빠져 집에 머물러야 했다. 페르난도 클라비호 카나리아 제도 주지사는 이날 기자들과 만나 ""아주 어려운 밤이었다""며 ""지난 40년간 카나리아 제도에서 발생한 화재 중 가장 복잡해 보인다""고 말했다. 소방당국은 관광객들에게 인기가 많은 테이데산을 비롯한 섬 내 모든 산에 접근을 차단한 채 항공기 17대와 대원 250여명을 동원해 화재를 진압하고 있다. 하지만 산악 지대가 워낙 험준하다 보니 접근이 쉽지 않아 불길을 좀처럼 잡지 못하고 있다. 클라비호 주지사는 소방대원들이 밤낮으로 화마와 싸우고 있으나 ""통제할 수 없는 상태""라고 설명했다. 현지 언론에 따르면 테네리페섬에 있는 공항 2곳은 정상적으로 운영되고 있다. 7개 섬으로 이뤄진 카나리아 제도는 아프리카 대륙의 서북쪽과 스페인 본토의 서남쪽 사이에 자리 잡고 있다. 카나리아 제도에서는 지난 며칠 동안 낮 최고 기온이 40도로 치솟는 바람에 많은 지역이 건조해져 산불 위험이 커졌다. ","{'쏠쏠정보': 1, '흥미진진': '0', '공감백배': '0', '분석탁월': 0, '후속강추': 1}"
2023-08-18 01:23:00,세계,"안보리서 北인권논의 논리 대결…中 ""권한 밖"" vs 韓 ""안보위협""","中·러 ""對北제재부터 풀라""…韓 ""인권 안다루면 북핵 문제도 못풀어""  고일환  17일(현지시간) 6년만에 처음으로 열린 유엔 안전보장이사회(안보리) 북한 인권 문제 공개회의에서는 회의 개최의 절차상 적합성 여부에 대한 치열한 논리 대결이 펼쳐졌다. 안보리 상임이사국이자 국제사회에서 북한을 적극적으로 옹호해온 중국과 러시아는 안보리가 인권 문제를 논의하는 것 자체가 부적절하다고 목소리를 높였다. 겅솽 주유엔 중국 부대사는 발언을 신청해 ""유엔 안보리의 주요 책임은 국제 평화와 안보 유지""라고 주장했다. 국제 평화와 안전 유지가 안보리의 설립 목적인 만큼 북한이라는 특정 국가의 인권 문제를 논의할 수 없다는 논리였다. 겅 부대사는 이어 안보리가 북한 인권을 논의하면 지역의 긴장감이 고조되는 등 부정적인 결과만 부를 것이라는 입장을 밝혔다. 그러면서 ""진짜 북한 인권 문제에 신경을 쓴다면 북한에 대한 제재를 풀고 대화에 나서야 한다""고 덧붙였다. 러시아도 비슷한 논리를 전개했다. 드미트리 폴랸스키 러시아 차석대사는 ""북한에 인권 문제를 제기하는 것은 미국과 그 동맹국들의 위선""이라고 주장했다. 북한에 대한 국제 제재 때문에 북한 주민들이 고통을 받는다는 이유에서였다. 폴랸스키 차석대사는 ""미국과 일본, 한국이 동아시아 지역에서 군사력을 강화하고 있다""며 북한의 인권 문제를 한미일의 책임으로 돌리는 모습도 보였다. 이에 대해 가장 마지막으로 발언 순서를 얻은 황준국 주유엔대사는 ""북한 인권 문제에 대한 안보리의 방치는 궁극적으로 국제평화와 안보를 위험에 빠뜨릴 것""이라고 반박했다. 황 대사는 북한 정권이 주민 복지에 써야 할 자원을 핵무기 개발에 사용하고 있다는 점을 언급하면서 ""북한 인권 문제와 북핵 문제는 불가분의 연계성이 있다""며 ""인권 문제를 다루지 못한다면 핵 문제도 해결될 수 없다""고 지적했다. 한편 이날 공개회의에선 당초 예상과 달리 안건 상정 직후 중국과 러시아가 반대입장을 표명하지 않아 절차투표가 실시되지 않았다. 이는 북한 인권 문제를 안보리에서 논의해야 한다는 이사국의 공감대가 두터워져서 표 대결이 펼쳐질 경우 오히려 중국과 러시아에 불리한 모양새가 연출될 것이라는 우려에 따른 것으로 보인다. 북한은 이날 회의에 아예 참석하지 않았다. ","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': 5, '분석탁월': '0', '후속강추': '0'}"
2023-08-18 01:25:00,세계,"이란 외무장관, 관계 복원 사우디아라비아 첫 방문(종합)","이란 외무 ""회담 성공적""…사우디 외무 ""이란 대통령 방문 희망""   중국의 중재로 이란과 사우디아라비아가 외교관계를 정상화한 이후 처음으로 이란 외무부 장관이 사우디를 방문했다. 이란 국영 IRIB 방송 등에 따르면 호세인 아미르압둘라히안 외무장관은 17일(현지시간) 사우디 수도 리야드를 방문, 파이살 빈 파르한 사우디 외교부 장관과 회담했다. 아미르압둘라히안 장관은 회담 후 공동기자회견에서 ""이란과 사우디의 관계는 올바른 방향으로 가고 있으며 진전이 있었다. 오늘 회담은 성공적이었다""고 평가했다. 그는 또 ""우리는 광범위한 이슈에 관해 좋은 대화를 나눴다""고 덧붙였다. 파이살 장관은 에브라힘 라이시 이란 대통령이 자국을 방문하기를 희망한다고 거듭 밝혔다. 앞서 그는 지난 6월 테헤란 방문 당시 라이시 대통령에게 초청 의사를 밝힌 바 있다. 파이살 장관은 중국의 중재로 성사된 양국 간 합의를 충실히 이행하고자 한다면서, 새로 파견된 양국 대사가 이를 위해 각자의 업무를 시작하게 될 것이라고 말했다. 그는 또 ""우리의 관계가 이슬람 형제애에 기반을 둔 새로운 단계로 발전하고 양국이 공통의 이익을 위해 노력하기를 기원한다""며 이란의 2030년 리야드 엑스포 유치 지원을 환영한다고 덧붙였다. 이슬람 시아파 맹주인 이란과 수니파 종주국인 사우디는 지난 3월 중국의 중재로 관계를 정상화했다. 사우디가 이란의 반대를 무릅쓰고 유력 시아파 성직자를 사형에 처한 2016년 이후 7년 만의 관계 복원이었다. 이후 파이살 사우디 외무장관이 지난 6월 테헤란을 방문해 세예드 에브라힘 라이시 이란 대통령에게 압둘아지즈 알사우드 국왕의 친서를 전달하고 양국 간 협력 강화 문제를 논의한 바 있다. 이란은 또 지난 6월 주사우디 대사관 운영을 재개했고, 이란 주재 사우디 대사관도 이달 초부터 다시 업무를 개시했다. 또 양국 군 관리들은 러시아 모스크바에서 열린 안보 회의를 계기로 처음 만났다고 이란 국영 매체가 지난 15일 전했다. ","{'쏠쏠정보': 1, '흥미진진': '0', '공감백배': 1, '분석탁월': '0', '후속강추': 1}"
2023-08-18 01:28:00,세계,"아이티 갱단 두목 ""다국적 경찰, 성범죄 저지르면 맞서 싸울 것""","현지 기자회견…과거 평화유지군 '성적 학대 논란' 상기시키며 '엄포'   사실상 '갱단 천하'인 카리브해 최빈국 아이티에 다국적 경찰력 투입 전망이 나오는 가운데 이 나라 최대 폭력조직의 '수괴'가 국제사회를 향해 엄포를 놓았다. 17일(현지시간) 도미니카공화국 일간지 '오이'와 AP통신 등에 따르면 수도 포르토프랭스 일대 갱단 연합체인 'G9'의 두목 지미 셰리지에는 전날 기자회견을 열어 ""국제 경찰력이 과거 유엔평화유지군처럼 성적 학대를 저지르고 실수로라도 콜레라를 유입시키는 등 행위를 반복한다면, 우리는 들고일어날 것""이라고 말했다. 그는 ""우리는 마지막 숨을 쉴 때까지 그들과 맞서 싸울 것""이라며 ""이게 바로 우리나라의 존엄성을 지키기 위한 아이티 국민들의 투쟁""이라고 강조했다. '바비큐'라는 별명으로 불리기도 하는 셰리지에는 2021년 7월 조브넬 모이즈 대통령이 암살된 이후 세력을 규합해 나라를 '쑥대밭'으로 만든 장본인으로 지목된 인물이다. 지난해에는 아이티 석유 저장량 중 70%가량이 보관된 바로(Varreux) 유류 터미널을 장악해, 그전부터 심화하던 연료난을 부추기고 사회를 대혼란에 빠지게 했다. 유엔 제재를 받는 유일한 아이티 인이기도 하다. 셰리지에는 그가 이끄는 갱단 때문에 투입될 것으로 보이는 다국적 경찰력에 대해 ""부패한 총리와 정치인, 지역 경찰을 몰아내기 위한 것이라면 대환영""이라며 ""그들이 우리의 삶을 재건할 수 있도록 도와준다면 우리도 박수를 보낼 것""이라고 말하기도 했다. 현재 유엔은 아이티 치안 보장을 위해 아프리카 케냐를 중심으로 한 다국적 경찰력 지원 방안에 대해 논의하고 있다. 구체적인 지원 규모와 투입 시기는 아직 정해지지 않았다. 과거에도 정국 불안과 지진 등으로 사회 혼란이 컸던 아이티에서는 2004∼2017년 질서 유지를 위해 주둔한 다국적 유엔 아이티 안정화지원단(미누스타·MINUSTAH) 중 일부 국가 단원이 미성년자 등을 상대로 성 착취를 했다는 사실이 드러나면서 큰 논란이 빚어진 바 있다. ","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': 3, '분석탁월': 1, '후속강추': 1}"
2023-08-18 02:19:00,세계,"대화형 AI 언어모델 4개 비교해보니…""GPT-4가 가장 우수""","아더 AI, 라마2·클로드2·코히어 등 비교…구글은 포함안돼   대화형 인공지능(AI) 서비스인 챗GPT 개발사 오픈AI의 대규모 언어모델(LLMs) GPT-4가 다른 LLM보다 우수한 능력을 보인다는 연구 결과가 나왔다. 반면에 AI 개발 스타트업 코히어(Cohere) AI가 잘못된 정보를 그럴듯하게 제시(환각·hallucination·할루시네이션)하는 것으로 나타났다. 머신러닝(기계학습) 모니터링 플랫폼인 아더(Arthur) AI는 17일(현지시간) GPT와 코히어 AI, 메타의 라마2, 미 AI 스타트업인 앤스로픽의 클로드2 등 4개 언어 모델을 비교 분석한 보고서를 발간했다. 이번 비교에 구글의 언어 모델은 포함되지 않았다. 연구팀은 수학과 미국 대통령, 모로코 정치 지도자에 관한 질문을 던져 AI 모델들의 정답을 비교하고, 이들 모델이 'AI 모델로서, 나는 의견을 제공할 수 없다'는 답을 제시해 오답의 위험을 회피하는지를 시험했다. 연구팀은 전체적으로 GPT-4가 테스트 된 모든 모델 중 가장 우수한 성능을 보였다고 설명했다. GPT-4는 이전 버전인 GPT-3.5보다 '환각'이 적었고, 수학 문제에서는 범주에 따라 33%에서 50% 적은 환각을 보였다고 설명했다. 반면, 메타의 라마2는 GPT-4나 클로드2보다 전반적으로 더 많은 환각을 보이는 것으로 조사됐다. 수학 부문에서 GPT-4와 클로드2는 30개 문제 가운데 9개와 6개의 정답을 각각 제시해 정답률 1, 2위를 차지했다. 라마2와 코히어는 한 개도 맞히지 못했다. 미국 대통령과 관련한 33개 질문에서는 클로드2가 15개의 정답을 제시했고 GPT-4(11개), 라마2(9개), 코히어(4개) 순이었다. 모로코 정치 지도자와 관련한 30개 질문에서는 GPT-4가 절반(15개)의 정답을 제시한데 비해 라마2와 클로드2는 각각 2개와 1개에 그쳤다. 코히어는 30개 모두 환각을 생성했다. 'AI 모델로서, 나는 의견을 제공할 수 없다'는 답을 제시하는 비율은 GPT-4가 2.9%로 가장 높았다. 이는 GPT-3.5의 2.2%보다도 더 높게 나타났다. 연구팀은 ""이는 GPT-3.5보다 GPT-4를 사용하기 더 답답하다는 이용자들의 제기된 문제의 증거를 정량화한 것""이라고 설명했다. 코히어의 AI 모델은 어떤 응답에서도 '나는 의견을 제공할 수 없다'는 답을 내놓지 않았다. 보고서는 클로드2가 무엇을 알고 모르는지 정확하게 측정하고 학습 데이터가 뒷받침하는 질문에만 대답하는 등 '자기 인식' 측면에서 가장 신뢰할 수 있는 것으로 나타났다고 덧붙였다. ","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': 1}"
2023-08-18 04:43:00,세계,"美, '음파 공격 의혹' 쿠바서 이민국 사무소 업무 재개","폐쇄 4년여만…쿠바 출신 미 국토안보장관 ""합법적 이민 절차 간소화""   미국 정부가 2018년 12월 폐쇄했던 쿠바 내 미국 이민국(USCIS) 아바나 사무소를 다시 열고 업무에 착수했다. 미 국토안보부는 17일(현지시간) 보도자료를 내고 ""쿠바 수도 아바나의 우리 이민국 사무소에서 이민 관련 각종 서비스 및 지원을 시작한다""고 밝혔다. 2017년 주쿠바 미국 대사관 직원들이 '음파 공격'을 받았다는 의혹이 불거진 이후 업무 재조정을 거치다 2018년 12월 10일 사무소를 공식적으로 폐쇄한 지 4년 8개월여 만이다. 알레한드로 마요르카스(63) 미 국토안보부 장관은 ""우리 정부는 불법 입국을 줄이고, 무자비한 밀입국 지원 조직을 거부한다""며 ""(대신) 인도주의적 구호를 원하는 사람을 위해 합법적이고 안전하며 질서 있는 경로에 대한 접근을 간소화하기 위한 조처를 하고 있다""고 밝혔다. 쿠바 아바나 출신인 마요르카스 장관은 60여년 전 쿠바 공산주의 정권을 피해 나온 자신의 가족사를 언급하며 ""제 가족 같은 쿠바인들은 합법적인 경로를 따라 미국에서 새로운 삶을 건설할 기회를 가질 자격이 있다""고 말하기도 했다. 아바나 사무소에서는 난민 관련 서류 처리 및 비자 신청을 위한 생체정보 수집 등 업무가 처리될 예정이다. 관련 서비스를 받으려면 예약해야 한다고 미 국무부는 강조했다. 앞서 미국 정부는 올해 1월 주쿠바 미국 대사관의 쿠바 이민자에 대한 비자 관련 업무도 재개했다. 지난해 미국을 향해 떠난 쿠바인은 25만명으로 사상 최다를 기록했다. ","{'쏠쏠정보': 1, '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': '0'}"
2023-08-18 04:44:00,세계,[뉴욕유가] 4거래일 만에 반등…80달러 회복," 윤영숙 연합인 뉴욕유가는 낙폭 과대에 따른 반말 매수세로 4거래일 만에 반등했다. 17일(현지시간) 뉴욕상업거래소에서 9월 인도 서부텍사스산원유(WTI) 가격은 전장보다 1.01달러(1.27%) 오른 배럴당 80.39달러에 거래를 마쳤다. 유가는 전날 배럴당 80달러 아래에서 마감했으나 하루 만에 80달러를 회복했다. 유가는 지난주 배럴당 84달러대까지 올랐다가 최근 들어 중국의 경제 지표 부진에 하락세를 보여왔다. 그러나 이날 중국 인민은행이 경기 부양을 위해 유동성을 계속 충분한 수준으로 유지할 것이라고 밝히면서 중국 경기 둔화에 대한 우려가 다소 완화됐다. 인민은행은 이날 2분기 통화정책 보고에서 다양한 통화정책 도구를 종합적으로 사용해 합리적이고 풍부한 유동성을 유지해야 할 것이라고 밝혔다. 자예 캐피털 마켓츠의 나임 아슬람 애널리스트는 ""원유 트레이더들은 중국(당국)이 경제 활동의 부진을 용인하지 않을 것이라는 사실에 만족하고 있다""라고 말했다. 최근 들어 가파르게 상승했던 달러지수는 이날 103.455로 7월 초 이후 최고치 근방에서 거래되고 있다. 10년물 국채금리도 4.3%를 돌파하며 2008년 이후 최고치를 경신했다. 이는 미국 경제가 예상보다 강한 모습을 유지하고, 인플레이션이 예상보다 빠르게 둔화하지 않으면서 연방준비제도(연준·Fed)의 긴축 기조가 장기화할 수 있다는 우려가 커지고 있기 때문이다. 세븐스 리포트 리서치의 타일러 리치 공통 편집자는 ""국채 수익률은 연준이 더 오래 더 높이 금리를 인상할 것을 가격에 반영하고 있다""라며 ""이는 성장을 짓눌러 앞으로 몇 달 혹은 몇 분기 원유 수요에 부정적인 영향을 미칠 것""이라고 말했다. 그는 이번 주 뉴스 흐름은 원유에는 덜 고무적이었으며 중국 부동산 부문과 중국 경제에 대한 새로운 우려가 성장 낙관론에 찬물을 끼얹었다고 말했다. ","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': '0'}"
2023-08-18 04:47:00,세계,"U.S. prepared to deter N. Korean aggression, ensure regional stability: Pentagon","US-NK provocation U.S. prepared to deter N. Korean aggression, ensure regional stability: Pentagon By Byun Duk-kun WASHINGTON, Aug. 17 (Yonhap) -- The United States will continue to work with its allies to deter any potential aggression by North Korea, a Pentagon spokesperson said Thursday, following reports that Pyongyang may be preparing to make various provocations, including a long-range missile test. South Korea's spy agency, the National Intelligence Service, earlier noted that the North may test launch an intercontinental ballistic missile (ICBM) to protest against a trilateral summit between the leaders of South Korea, Japan and the United States, set to be held here in Washington on Friday. ""I am not going to comment on any potential intelligence in terms of what we think of North Korea may or may not be doing,"" the Pentagon spokesperson, Brig. Gen. Pat Ryder, told a daily press briefing. ""We have been very clear that we are going to maintain robust communication with our Republic of Korea and Japanese allies, as well as those other countries and partners and allies in the region, to make sure that we can deter potential aggression,"" he added, referring to South Korea by its official name. Pyongyang has conducted a dozen ICBM tests since the start of last year, with its latest ICBM launch taking place on July 12. A new ICBM test, if taken, will also come amid an annual South Korea-U.S joint military exercise which will be held from Monday through Aug. 31. The defense department spokesperson emphasized that the joint military drills are defensive in nature. ""The exercises that we are doing ... those are defensive in nature, and they are meant to, again, enable our commitments, our alliance commitments and ensure that we can work together,"" he told the press briefing. On a similar note, the Pentagon spokesperson noted that the upcoming trilateral summit is not aimed at countering any specific country, including China. ""It's not directed at any one particular nation,"" he said when asked about the trilateral summit, set to be held at Camp David. ""If there are nations that choose to try to use coercion and try to create instability or violate sovereign rights, we want to work together with nations to try to prevent that kind of activity,"" added Ryder. The spokesperson also reaffirmed U.S. commitment to engaging with North Korea in dialogue. ""The U.S. government has in many occasions highlighted the fact that we are willing to engage diplomatically with North Korea without any preconditions,"" he said, adding the North has ""chosen not to do that"" to date. When asked about Pvt. Travis King, a U.S. Army service member who crossed the inter-Korean border into North Korea last month, the Pentagon spokesperson answered he had no new updates to provide, only saying, ""Our priority remains Private King's well-being and efforts to get him home.""  (END)","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': '0'}"
