date,category,title,content,reaction
2023-08-17 01:56:00,세계,"美, '월북미군 망명' 北주장에 ""평양서 나오는 것은 의심해야""","백악관 ""최악의 상황 우려""…우선순위로 '안전 귀환' 재강조   미국 백악관은 16일(현지시간) 월북한 주한 미군 트래비스 킹 이병이 망명 의사를 밝혔다는 북한 발표와 관련, ""평양에서 나오는 것은 무엇이든 의심을 갖고 봐야 한다""고 말했다. 존 커비 백악관 국가안전보장회의(NSC) 조정관은 이날 워싱턴 DC 국무부 외신센터(FPC)에서 진행한 브리핑에서 킹 이병에 대한 질문을 받고 ""우리가 얘기하는 사람은 김정은""이라면서 이같이 밝혔다. 그는 ""평양의 발표를 두고 우리가 걱정을 많이 할 것 같지는 않다""면서도 ""이것은 중요한 후속 상황이다. 우리는 여전히 그가 어디에 있는지, 어떤 상태인지 알고 싶다""고 말했다. 그는 ""우리는 최악의 상황을 우려하고 있으며, 우리는 그의 안전을 걱정해야 할 충분한 이유가 있다""면서 ""우리는 다른 채널을 통해 북한에 우리는 그의 귀환을 원한다는 것을 분명히 했으나 현재로는 많은 정보가 없다""고 밝혔다. 앞서 북한은 전날 조선중앙통신 보도를 통해 ""트래비스 킹은 불평등한 미국 사회에 환멸을 느꼈다고 하면서 우리나라나 제3국에 망명할 의사를 밝혔다""고 주장했다. 이에 대해 미국 국방부는 이런 북한의 발표를 검증할 수 없다면서 ""국방부의 우선순위는 킹 이병을 집으로 데려오는 것""이라는 입장을 밝혔다. ","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': 2, '분석탁월': '0', '후속강추': '0'}"
2023-08-17 02:03:00,세계,"U.S. designates 3 entities for brokering weapons deal between N. Korea, Russia","N Korea-Russia-US sanctions U.S. designates 3 entities for brokering weapons deal between N. Korea, Russia By Byun Duk-kun WASHINGTON, Aug. 16 (Yonhap) -- The U.S. Department of the Treasury's Office of Foreign Assets Controls (OFAC) on Wednesday imposed sanctions on three entities involved in illicit arms deals between North Korea and Russia, amid speculation that the countries may be seeking to bolster their illegal arms trade. OFAC imposed sanctions on Verus LLC, Defense Engineering LLP and Versor SRO, all of which are owned or led by Slovakian national Ashot Mkrtychev. Mkrtychev was designated on March 30 for ""attempting to facilitate arms deals between Russia and the DPRK,"" according to OFAC. DPRK stands for the Democratic People's Republic of Korea, North Korea's official name. ""This action is part of the continuing U.S. strategy to identify, expose, and disrupt third-country actors seeking to support Russia's brutal war against Ukraine,"" the department said in a press release. "" As Russia has continued to expend munitions and lose heavy equipment on the battlefield, it has been increasingly forced to turn to its few allies, including the DPRK, to sustain its unprovoked war in Ukraine,"" it added. The move follows Russian Defense Minister Sergei Shoigu's recent trip to Pyongyang as part of a delegation that marked the 70th anniversary of the Korean War armistice, celebrated in North Korea as Victory Day. North Korea watchers have noted that Shoigu's Pyongyang trip may indicate increasing military cooperation between Moscow and Pyongyang. ""The United States continues to root out illicit financial networks that seek to channel support from North Korea to Russia's war machine,"" Under Secretary of the Treasury for Terrorism and Financial Intelligence Brian Nelson was quoted as saying. ""Alongside our allies and partners, we remain committed to exposing and disrupting the arms trade underpinning Putin's brutal war in Ukraine,"" he added, according to the treasury department.  (END)","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': '0'}"
2023-08-17 02:06:00,세계,"S. Korea, Japan, US summit to move trilateral cooperation to 'new level': Kirby","trilateral summit-US official S. Korea, Japan, US summit to move trilateral cooperation to 'new level': Kirby By Byun Duk-kun WASHINGTON, Aug. 16 (Yonhap) -- The upcoming trilateral summit between the leaders of South Korea, Japan and the United States will take their countries' three-way cooperation to a new level, a White House official said Wednesday. John Kirby, National Security Council (NSC) coordinator for strategic communications, said the leaders will also focus on ways to institutionalize such cooperation among their countries. ""This trilateral summit is all about taking affirmative steps towards improving our cooperation with each other in a three-way sort of situation,"" the NSC spokesperson told a press briefing at the Washington Foreign Press Center. U.S. President Joe Biden is set to host South Korean President Yoon Suk Yeol and Japanese Prime Minister Fumio Kishida for a trilateral summit at Camp David on Friday. Kirby added there will be new initiatives announced Friday that will move ""our relationships with each other and amongst each other to a whole new level."" Kirby and many other U.S. officials have noted the upcoming trilateral summit will be historic, partly because it will be the first ""standalone"" trilateral summit ever to be held between the leaders of the three countries. Yoon and Kishida will also be the first foreign leaders to visit Camp David under the Biden administration and since 2015. ""I think one of the things you are going to see in the initiatives that are announced is that they are very forward looking, and commit ourselves to long-term initiatives improving trilateral cooperation,"" the NSC official told the press briefing, adding the three leaders will be looking at ""not just the near future but the far future"" when they seek ways to continue or institutionalize their countries' trilateral cooperation. ""I can assure you that following the summit on Friday, there will continue to be meetings and discussions and opportunities to engage trilaterally across all our three administrations going forward,"" said Kirby. He also insisted that the initiatives to be announced Friday will be ""built for distance."" ""We understand that improving trilateral cooperation is, to use the sports analogy, it's a marathon, not a sprint,"" he said. ""And what these three leaders are going to get together on Friday and do is make sure that we are ready for the marathon."" The upcoming summit will naturally focus on security issues, the NSC official noted, as it comes amid North Korea's evolving nuclear and missile threats. However, it will also cover a broad spectrum of other issues, according to Kirby. ""I want to stress that this summit is more than just about security environment. There's an awful a lot of ways in which we can improve our relationships across a broad spectrum of issues, not just military,"" he told the press briefing.  (END)","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': '0'}"
2023-08-17 02:10:00,세계,"'탈중국' 가속 애플, 최신작 아이폰15 휴대전화 인도에서도 생산","애플, 협력업체에 ""中 아닌 다른 아시아 국가서 생산 늘려달라"" 요구   애플이 지난해 출시한 아이폰14에 이어 올해 신작인 아이폰15도 인도에서 생산하는 등 중국 의존에서 벗어나기 위한, 이른바 '탈중국'에 속도를 내고 있다. 블룸버그 통신은 16일(현지시간) 다음 달 출시되는 애플의 아이폰15가 인도 남동부 타밀나두주에서 생산되기 시작했다고 보도했다. 소식통은 타밀나두주 스피페럼부드르에 있는 애플 공급업체 대만 폭스콘 공장에서 이미 아이폰15를 인도할 준비를 하고 있다고 전했다. 인도의 또 다른 애플 공급업체인 대만의 페가트론과 위스트론 공장도 곧 아이폰 15를 조립할 것이라고 알려졌다. 이는 중국 공장에서의 출하 시점과 몇 주 밖에 차이가 나지 않는 것으로, 예전의 6∼9개월 차이가 나던 것에서 크게 줄어든 것이라고 소식통은 설명했다. 아이폰15는 애플이 내달 출시하는 최신작으로, 인도에서 아이폰 최신 제품이 생산되는 것은 지난해 아이폰14에 이어 두 번째다. 애플은 2017년 대만의 애플 협력업체인 위스트론과 폭스콘을 통해 인도에서 생산을 시작했지만 대부분 아이폰 구형 모델이나 저가 모델이었다. 여전히 중국에서 대부분의 아이폰이 생산되지만, 인도에서 생산되는 아이폰이 늘어나면서 지난 3월 말 기준 전체 7%를 차지했다. 아이폰15의 인도 생산 규모는 수입되는 부품과 폭스콘 공장의 원활한 생산 라인 증가에 달려 있다고 소식통은 덧붙였다. 애플은 중국에서의 제품 생산 의존도를 줄이기 위해 최근 수년간 인도와 베트남 등지로 생산 다각화 프로젝트를 진행해 오고 있다. 미·중 관계 악화와 함께 코로나19를 거치면서 중국 당국의 엄격한 '제로 코로나' 정책으로 중국 내 협력업체들의 생산 안정성이 떨어졌기 때문이다. 이에 애플은 협력업체들에 중국이 아닌 인도와 베트남 등 다른 아시아 국가에서의 생산을 더 늘려달라는 입장을 전달한 것으로 알려졌다. ","{'쏠쏠정보': 3, '흥미진진': '0', '공감백배': 13, '분석탁월': 3, '후속강추': '0'}"
2023-08-17 02:16:00,세계,중국 경기둔화·미국 금리인상 우려 속 유럽증시 혼조세 마감,"  유럽 주요국 증시는 16일(현지시간) 중국의 경기 둔화와 미국의 기준금리 인상 여부에 촉각을 세우며 혼조세로 마감했다. 영국 런던 증시의 FTSE 100 지수는 전 거래일 종가 대비 0.44% 하락한 7,356.88, 프랑스 파리 증시의 CAC 40는 0.10% 하락한 7,260.25로 각각 장을 마쳤다. 범유럽 지수인 유로 Stoxx 50도 0.09% 내려간 4,284.55를 기록했다. 반면 독일 프랑크푸르트 증시의 DAX 지수는 0.14% 오른 15,789.45로 거래를 끝냈다. 유럽 시장은 이날 중국의 경기 악화 우려를 소화하는 동시에 미국 연방준비제도(Fed·연준)의 금리 인상 가능성을 주시했다고 AFP 통신이 전했다. 중국은 지난 7월 소비자물가지수(CPI)와 생산자물가지수(PPI)가 전년 동월 대비 각각 -0.3%와 -4.4%로 마이너스를 기록하면서 디플레이션에 빠졌다는 분석에 무게가 실리고 있다. 미국에서는 연준의 추가 금리 인상 여부를 가늠할 수 있는 연방공개시장위원회(FOMC) 7월 정례회의 의사록 공개를 앞두고 있다. 닐 카시카리 미니애폴리스 연은 총재는 전날 물가상 상승률이 여전히 ""너무 높다""며 금리 인상 종료를 선언하기에는 이르다는 입장을 밝혔다. ","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': 1}"
2023-08-17 02:20:00,세계,"美출판업계, 온라인서적판매 아마존 조사 촉구…""용납안될 독점""","""아마존 탓에 무명작가 서적 매장되고 지역 서점 사라져""   미국의 출판업계가 아마존의 출판 시장 독점에 대한 정부의 조사를 촉구했다. 뉴욕타임스(NYT)는 16일(현지시간) 미국의 작가단체인 '오터스 길드'(AG)와 도서 판매업자들의 이익단체인 미국서점협회(ABA)가 이 같은 내용의 서한을 법무부에 보냈다고 보도했다. 미국의 싱크탱크 '오픈마켓 인스티튜트'(OMI)도 함께 작성한 이 서한에는 아마존이 출판 시장을 독점하면서 발생한 다양한 문제점이 언급됐다. 특히 이들은 아마존이 특정 서적을 베스트셀러로 만들거나, 반대로 매장할 수 있는 권력을 갖게 된 것이 가장 큰 문제라고 주장했다. 아마존이 베스트셀러 작가나 유명인이 집필한 '잘 팔리는 책'에 대한 홍보에 집중하면서 무명작가들이나, 상업성이 떨어지는 작품이 조명받을 기회가 사라지고 있다는 것이다. 배리 린 OMI 이사는 ""대기업 한 곳이 대중이 읽는 책의 종류에 영향을 미칠 수 있게 됐다""면서 ""이 같은 권력 집중은 민주주의 사회에서 용납될 수 없다""고 말했다. 세계 최대 전자상거래업체인 아마존은 30년 전 온라인에서 책을 판매하는 사이트로 출발했다. 현재 아마존 매출에서 책이 차지하는 비율은 극히 일부분에 불과하지만, 여전히 출판시장에서 막강한 영향력을 지니고 있다는 게 업계의 분석이다. 현재 미국에서 팔리는 책의 40%는 아마존을 통해 소비자들에게 전달되고, 특히 e북 시장에서 아마존의 점유율은 80%에 달한다. 미국의 출판업계는 이 같은 아마존의 독점 때문에 지역 서점들이 폐업하게 됐다고 지적하고 있다. 출판업계의 서한은 법무부의 반독점 부서와 함께 미국의 반독점 기구인 연방거래위원회(FTC)에도 전달됐다. 다만 일부 전문가들은 정부가 아마존의 출판시장 독점 문제에 대한 조사에 착수할 가능성은 적다고 보고 있다. FTC가 아마존 등 독과점과 관련해 잇따라 소송을 내고 있지만, 도서 시장이라는 개별 분야 집중할 여력은 없을 것이라는 이유에서다. 반독점 분야가 전공인 에릭 고든 미시간대 교수는 ""많은 출판사와 저자들이 아마존이 없을 때보다 더 많은 돈을 벌고 있다는 게 현실""이라며 ""(정부 입장에서) 도서 시장의 독점 문제로 법정 싸움을 벌이는 것은 크게 유리해 보이지 않는다""고 지적했다. ","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': '0'}"
2023-08-17 02:37:00,세계,"(LEAD) S. Korea, Japan, US summit to move trilateral cooperation to 'new level': Kirby","(LEAD) trilateral summit-US officials (LEAD) S. Korea, Japan, US summit to move trilateral cooperation to 'new level': Kirby (ATTN: UPDATES with remarks from NSC coordinator for Indo-Pacific Kurt Campbell, minor edits in paras 8-11, 16-17 ; ADDS photo; CHANGES slug) By Byun Duk-kun WASHINGTON, Aug. 16 (Yonhap) -- The upcoming trilateral summit between the leaders of South Korea, Japan and the United States will take their countries' three-way cooperation to a new level, a White House official said Wednesday. John Kirby, National Security Council (NSC) coordinator for strategic communications, said the leaders will also focus on ways to institutionalize such cooperation among their countries. ""This trilateral summit is all about taking affirmative steps towards improving our cooperation with each other in a three-way sort of situation,"" the NSC spokesperson told a press briefing at the Washington Foreign Press Center. U.S. President Joe Biden is set to host South Korean President Yoon Suk Yeol and Japanese Prime Minister Fumio Kishida for a trilateral summit at Camp David on Friday. Kirby added there will be new initiatives announced Friday that will move ""our relationships with each other and amongst each other to a whole new level."" Kirby and many other U.S. officials have noted the upcoming trilateral summit will be historic, partly because it will be the first ""standalone"" trilateral summit ever to be held between the leaders of the three countries. Yoon and Kishida will also be the first foreign leaders to visit Camp David under the Biden administration and since 2015. Kurt Campbell, NSC coordinator for Indo-Pacific affairs, highlighted the significance of the venue for the upcoming summit in a seminar hosted by the Brookings Institution, a nonprofit organization based in Washington. ""I think we all understand the significance when a meeting is held there (Camp David). It's meant to signal, but with deep symbolism, the importance that we attach to this momentous moment,"" he told the seminar. Campbell said the summit will produce a ""very ambitious set of initiatives that seek to lock in trilateral engagement both now and in the future."" The initiatives, according to Kirby, will commit the three countries to ""long-term"" efforts in improving their trilateral cooperation, according to Kirby. ""I think one of the things you are going to see in the initiatives that are announced is that they are very forward looking, and commit ourselves to long-term initiatives improving trilateral cooperation,"" he told the press briefing, adding the three leaders will be looking at ""not just the near future but the far future"" when they seek ways to continue or institutionalize their countries' trilateral cooperation. ""I can assure you that following the summit on Friday, there will continue to be meetings and discussions and opportunities to engage trilaterally across all our three administrations going forward,"" said Kirby. He also insisted that the initiatives to be announced Friday will be ""built for distance."" ""We understand that improving trilateral cooperation is, to use the sports analogy, it's a marathon, not a sprint,"" he said. ""And what these three leaders are going to get together on Friday and do is make sure that we are ready for the marathon."" Campbell agreed, saying, ""We have the confidence that we will be able to sustain, build on what we believe will be a defining trilateral relationship for the 21st century."" The upcoming summit will naturally focus on security issues as it comes amid North Korea's evolving nuclear and missile threats. However, it will also cover a broad spectrum of other issues, according to Kirby. ""I want to stress that this summit is more than just about security environment. There's an awful a lot of ways in which we can improve our relationships across a broad spectrum of issues, not just military,"" he told the press briefing.  (END)","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': '0'}"
2023-08-17 03:09:00,세계,伊 총리도 갔다…고물가 덮친 유럽서 알바니아 휴가지로 각광,"라마 알바니아 총리 ""올해 들어 이탈리아 관광객 50만명 달해""   조르자 멜로니 이탈리아 총리가 발칸반도의 소국 알바니아로 피서를 떠나 화제를 모으고 있다. 16일(현지시간) 스카이TG24 등 현지 언론매체들에 따르면 멜로니 총리는 지난 14일 이탈리아 동남부 풀리아에서 정기 여객선을 타고 알바니아 서남부 해안도시 블로레에 도착해 이곳에서 이틀간 휴가를 보냈다. 멜로니 총리는 지난주부터 동거인인 안드레아 잠브루노, 딸 지네브라 잠브루노와 함께 휴가를 즐기고 있다. 멜로니 총리가 그동안 휴가를 보내던 이탈리아 최고의 휴양지 풀리아에서 짐을 싸서 알바니아로 향하자 소셜미디어(SNS)에는 이를 풍자하는 각종 '밈'(인터넷 유행 콘텐츠)이 게시됐다. 특히 멜로니 총리가 ""파라솔과 의자 2개에 100유로(약 14만6천원)라고? 잠브루노, 어서 알바니아로 가자""고 말하는 말풍선이 달린 게시물이 큰 화제가 됐다. 멜로니 총리가 알바니아를 찾은 것은 에디 라마 알바니아 총리의 초대를 받았기 때문이지만 SNS 이용자들은 멜로니 총리가 이탈리아의 고물가와 바가지 상술에 질린 나머지 저렴하게 휴가를 즐길 수 있는 알바니아로 향한 것으로 받아들였다. 실제로 이탈리아에서는 휴가철 피서지 바가지요금과 관련한 기사가 연일 지면을 장식하고 있다. 가뜩이나 비싼 물가에 바가지 상술마저 기승을 부리자 곳곳에서 불만의 목소리가 터져 나오고 있다. 휴가 예산이 넉넉하지 않은 이탈리아인들에게 지중해의 정취를 즐길 수 있으면서도 저가 리조트가 많고 물가가 저렴한 알바니아는 가성비 좋은 여행지로 주목받고 있다. 영국 파이낸셜타임스(FT)에 따르면 이탈리아 북부 도시 리미니에서 온 니콜라스 페레로는 알바니아 사란더에서 상태가 좋은 침실 4개짜리 공유 숙소를 일주일간 쓰는데 360유로(약 53만원)밖에 지불하지 않았다고 말했다. 페레로는 사란더 리조트에 도착했을 때 해변이 이탈리아 사람들로 가득 찼다며 ""작은 이탈리아 같았다""고 말했다. FT는 올해 들어 알바니아로 가는 저가 항공 노선이 여럿 생긴 이후 알바니아를 찾는 유럽 관광객이 급증했다고 설명했다. 유럽 통계청 유로스탯에 따르면 1분기 알바니아를 방문한 외국인 관광객의 숙박 일수는 2019년 같은 기간보다 152% 증가했다. 알바니아 관광 붐은 이탈리아에서도 큰 화제가 됐다. 에디 라마 알바니아 총리는 최근 이탈리아 방송 LA7과 인터뷰에서 밀려드는 관광객들에 대해 알바니아가 범죄자가 많은 위험한 국가라는 선입견에서 마침내 벗어났다고 자평했다. 라마 총리는 이후 자신의 인스타그램에 올해 알바니아를 방문한 이탈리아 관광객이 50만명에 달한다면서 두 장의 사진을 올렸다. 그 중 하나는 1991년 알바니아인들을 가득 태운 선박이 이탈리아 항구도시 바리에 상륙한 모습이고, 다른 하나는 올해 여름 휴가철을 맞아 알바니아로 몰려든 이탈리아인들의 모습이라고 했다. 알바니아로 밀려드는 이탈리아인들을 1991년 1만여명의 알바니아인들이 극심한 국내 혼란을 피해 이탈리아로 탈출한 사례에 빗댄 라마 총리의 이 인스타그램 게시물은 이탈리아에서 큰 논란이 됐다. 프란체스코 롤로브리지다 농업·식량주권부 장관은 ""(이탈리아 반도와 발칸반도 사이에 있는 바다인) 아드리아해에서 풀리아처럼 되고 싶어 하는 다른 나라들이 있지만, 이곳(풀리아)에서 찾을 수 있는 것은 다른 곳에서는 찾을 수 없다""고 응수했다. ","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': '0'}"
2023-08-17 03:09:00,세계,U.S. continues to seek safe return of American soldier in N. Korea: Kirby,"US soldier-N Korea U.S. continues to seek safe return of American soldier in N. Korea: Kirby By Byun Duk-kun WASHINGTON, Aug. 16 (Yonhap) -- The United States is seeking and will continue to seek the safe return of a U.S. service member who crossed into North Korea last month, a White House official said Wednesday, dismissing the North's claim that the American soldier is seeking asylum in the reclusive country. John Kirby, National Security Council (NSC) coordinator for strategic communications, insisted that North Korean claims cannot be trusted. ""I think anything that comes out of Pyongyang, you got to look at skeptically,"" the NSC official told a press briefing, hosted by the Washington Foreign Press Center. North Korea claimed Wednesday (Korea time) that Pvt. Travis King has expressed a willingness to seek refuge in North Korea or in a third country, King crossed the military demarcation line into the North while on a group tour to the Joint Security Area in the Demilitarized Zone on July 18. ""We don't tend to put a lot of stock in statements coming out of Pyongyang,"" Kirby told the press briefing. ""We still want to know where Private King is. We still want to know what condition he is being held in because our fears are certainly for the worst, and we have, sadly, had multiple good reasons to fear for his safety. ,"" he added. Kirby said the U.S. has made it clear to North Korea through many channels that it wants the U.S. soldier back. ""But we don't have a lot of information right now about where he is or how he is,"" he said. ""And it would be irresponsible for us to take at face value anything that comes out of Pyongyang.""  (END)","{'쏠쏠정보': '0', '흥미진진': '0', '공감백배': '0', '분석탁월': '0', '후속강추': '0'}"
2023-08-17 03:10:00,경제,경기부양하자니 환율이 문제…고민 깊어지는 中중앙은행,"금리 추가 인하하면 위안화 가치에 부정적 영향…선택 제한될 듯   중국이 경기부양과 환율 안정이라는 갈림길에서 고민하고 있다. 월스트리트저널(WSJ)은 16일(현지시간) 부동산 위기와 디플레이션(물가 하락)에 대한 우려가 커진 중국에서 위안화 가치 하락이 또 다른 고민거리로 부각했다고 보도했다. 전날 오전 아시아 역외 외환시장에서 위안화 환율은 달러당 7.34위안까지 치솟으면서 역대 최저치인 지난해 10월의 7.38위안에 근접했다. 이후 오후장에서 위안화는 가치를 상당 부분 회복했지만, 위안화에 대한 투자심리는 여전히 위축된 상태다. 투자은행(IB) 소시에테제네랄의 중국 담당 이코노미스트 미셸 람은 ""현재 중국은 부동산 시장의 불안이 전체 경제와 재정 안정성에 위협을 주는 상황""이라며 ""부동산 시장이 안정을 찾지 못하는 한 위안화의 불안도 계속될 것""이라고 내다봤다. 중국 부동산 시장의 위기는 1년 넘게 계속되고 있다. 특히 최대 부동산 개발업체로 꼽히는 '비구이위안'이 채무불이행 위험에 처하면서 중국 경제 전반에 대한 경계심이 고조되고 있다. 이 같은 상황에서 중국 중앙은행인 인민은행이 경기부양을 위해 금리 인하에 나선 것도 위안화의 하락을 부채질하고 있다는 지적이다. 일반적으로 외환시장 참여자들이 높은 금리를 따라 자산 포트폴리오를 짜기 때문에 금리 인하는 해당 화폐에 대한 수요 감소와 가치 하락으로 이어진다는 것이다. 특히 미국이 기준금리를 22년 만에 가장 높은 수준인 연 5.25∼5.50%까지 올리면서 10년물 미국 국채와 중국 국채의 금리 격차(1.6%포인트)는 10년 만에 최대수준으로 벌어졌다. 미국 달러화의 강세는 전 세계적으로 동일한 현상이지만 중국에서 유독 두드러진 것도 이 같은 이유에서다. 올해 들어 중국 위안화의 가치는 달러화에 비해 5.4%나 떨어졌다. 위안화 가치 하락이 중국 내부에 미칠 부정적인 영향을 감안한다면 인민은행이 더 이상 금리 인하에 나설 수 없을 것이라는 분석도 제기된다. 또한 금리 인하 정책을 고수하더라도 경기가 되살아난다는 보장이 없다는 것도 문제다. 경기 부양을 위해서는 금리 인하라는 통화정책 외에도 정부가 적극적인 재정정책을 펴야 하지만, 중국 정부가 재정 투입에는 주저하는 모습을 보인다는 것이다. 싱가포르 은행의 외환시장 전략가 심모셩은 ""경제 정책에 대한 중국 정부의 불투명성 탓에 향후 위안화의 방향을 예측하기가 쉽지 않다""고 말했다. ","{'쏠쏠정보': '0', '흥미진진': 1, '공감백배': 2, '분석탁월': '0', '후속강추': '0'}"
